district,avg_enrollment,district_volatility,cv,spike_rate,error_mape,cluster,cluster_label,recommendation
Adilabad,51.9,33.47706368699991,0.6450301288315007,0.0,0.007871795436296439,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Panchkula,16.25,15.334842920858609,0.9436826412255339,0.18181818181818182,0.007159500884145679,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Pandhurna,8.666666666666666,12.423096769056148,1.4334342424180055,0.0,0.10177132957369961,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Panipat,36.61764705882353,29.009940517714867,0.7922393394179674,0.09090909090909091,0.010530851987377852,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Panna,105.48571428571428,85.53443456175016,0.8108627328366401,0.0,0.014164020035462705,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Papum Pare,6.241379310344827,4.137417866373328,0.662901205003328,0.0,0.023448613647517415,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Parbhani,62.628571428571426,53.624010049431334,0.8562227881843655,0.09090909090909091,0.017628266873033135,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Parvathipuram Manyam,6.678571428571429,3.6009625403399044,0.5391815567616055,0.18181818181818182,0.016178678834384494,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Paschim Bardhaman,12.53125,8.362683529014573,0.6673463164765867,0.2727272727272727,0.06777504889971096,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Paschim Champaran,192.1578947368421,119.44229101090856,0.621584094548193,0.2727272727272727,0.022609629270436925,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Paschim Medinipur,228.54285714285714,162.3725460091052,0.7104686973738987,0.09090909090909091,0.011753537013029542,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Patan,41.51428571428571,34.85463209031563,0.8395816401456724,0.0,0.008072330806381997,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pathanamthitta,23.11111111111111,15.636085810943207,0.6765614052519222,0.18181818181818182,0.008101693313761052,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Pathankot,10.857142857142858,8.063242090863515,0.7426670346163938,0.2727272727272727,0.010082522956726216,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Patiala,43.6875,32.46778800695416,0.7431825580820824,0.18181818181818182,0.010332287639219612,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Patna,180.73684210526315,105.23530499212328,0.5822570747930342,0.2727272727272727,0.021701084756824383,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pauri Garhwal,22.612903225806452,17.971602450078176,0.7947498943335038,0.18181818181818182,0.01069017404268349,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Peddapalli,7.333333333333333,5.147111192036597,0.7018787988183707,0.0,0.017634667213315202,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Perambalur,24.548387096774192,14.65568992957438,0.5970123361344264,0.18181818181818182,0.01600074566957023,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Peren,4.588235294117647,3.09562395980758,0.6746872731443484,0.0,0.015005372532035599,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Phek,10.482758620689655,7.268428252454842,0.6933698003325088,0.0,0.005985020594953694,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Pilibhit,62.666666666666664,38.3860093560885,0.6125427024809994,0.2727272727272727,0.030559848328576725,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pithoragarh,15.678571428571429,12.92443442828371,0.8243375033459281,0.18181818181818182,0.0083491944643803,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Porbandar,15.11111111111111,9.365786070477412,0.6197946663876365,0.18181818181818182,0.01351247369958306,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Prakasam,75.375,43.89411746905383,0.5823431836613132,0.18181818181818182,0.006205093721404953,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pratapgarh (Rj),36.96774193548387,28.50436676600943,0.7710605320439698,0.18181818181818182,0.021218932997952876,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pratapgarh (Up),116.03125,74.40754573901242,0.641271603454855,0.18181818181818182,0.02527850575569196,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Prayagraj,19.352941176470587,14.434559440414493,0.7458586944509629,0.09090909090909091,0.027620618763068126,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Puducherry,22.0,10.677078252031311,0.48532173870663586,0.18181818181818182,0.012959907302125512,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Pudukkottai,70.71428571428571,54.061278645066245,0.7645029303234591,0.18181818181818182,0.006011027626160354,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pulwama,22.821428571428573,17.956848629378506,0.7868415674500259,0.18181818181818182,0.01013371826068382,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Punch,24.533333333333335,19.902752076782875,0.8112534813575388,0.5454545454545454,0.00756429726825675,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Pune,254.78947368421052,195.15207623588063,0.765934610301008,0.18181818181818182,0.03166187324928312,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Purba Bardhaman,207.21875,142.8364131705195,0.6893025518676771,0.18181818181818182,0.012375143375359133,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Purba Medinipur,173.36363636363637,130.03576868063507,0.750075225736096,0.0,0.015167834732167746,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Purbi Champaran,213.35,139.7023484192236,0.65480360168066,0.18181818181818182,0.02731414383535723,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Puri,46.41379310344828,26.603594334734055,0.5731829388489341,0.18181818181818182,0.011455453355241686,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Purnia,199.72972972972974,181.19857870558738,0.9072188649625393,0.09090909090909091,0.0216777615983174,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Purulia,148.59375,108.26099269969116,0.7285702978689386,0.18181818181818182,0.013804737001874946,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raebareli,108.96969696969697,81.02140336374275,0.743522333420182,0.18181818181818182,0.026477515065173252,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raichur,102.65625,78.67680289968658,0.7664102565496028,0.36363636363636365,0.007751589557093415,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raigad,82.52941176470588,57.60904563553741,0.6980426056965569,0.18181818181818182,0.014139352302221986,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raigarh,35.5,26.08423080664242,0.7347670649551452,0.09090909090909091,0.007558380687177041,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raipur,66.3030303030303,53.40674398454097,0.8054947675791914,0.09090909090909091,0.009308075658267573,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Raisen,76.6774193548387,61.50305526111376,0.8021012675934629,0.2727272727272727,0.013871531289822022,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rajanna Sircilla,12.0,9.181922037770322,0.7651601697504301,0.0,0.009452677942663667,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Rajgarh,59.827586206896555,45.5600615871254,0.7615226432302896,0.6363636363636364,0.007842436199816965,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Rajkot,79.35135135135135,60.926739347905084,0.7678097261049315,0.18181818181818182,0.01044076490327331,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rajnandgaon,43.285714285714285,37.71614954509456,0.8713301874903057,0.09090909090909091,0.006712923382691499,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rajouri,24.833333333333332,16.932082042644684,0.6818288070589069,0.2727272727272727,0.014132361069101679,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Rajsamand,47.57575757575758,33.7694668885873,0.7098040810827755,0.18181818181818182,0.03717695642951691,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ramanagara,32.32258064516129,23.1003421284537,0.7146812434729638,0.18181818181818182,0.006417309722218304,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ramanathapuram,46.266666666666666,28.302471359538046,0.6117248852793874,0.18181818181818182,0.010292513719178482,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ramban,22.925925925925927,19.380652378330474,0.8453596352053281,0.18181818181818182,0.010636328210166841,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Ramgarh,35.25806451612903,25.127631194809542,0.7126775544528846,0.0,0.008540365370064097,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Rampur,97.89473684210526,61.70101820250759,0.6302792181912198,0.09090909090909091,0.024485442432111867,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ranchi,110.05882352941177,65.80408994218695,0.5978992672405204,0.18181818181818182,0.00997623751174762,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rangareddy,206.41666666666666,159.81352973298064,0.7742278388318439,0.09090909090909091,0.04983499723782036,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ranipet,1.7692307692307692,0.9268086959962983,0.5238483930931239,0.1111111111111111,0.13878104295572352,3,Mixed / Moderate,Review specific districts for targeted actions.
Ratlam,76.80645161290323,51.229170957465705,0.6669904660481982,0.09090909090909091,0.018584735739099894,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ratnagiri,29.5,21.461142680698302,0.7274963620329087,0.18181818181818182,0.0246483362930887,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rayagada,45.78125,32.5296235958906,0.710544679212124,0.0,0.006949375639046418,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Reasi,17.428571428571427,13.059489444471577,0.7493149680824249,0.2727272727272727,0.008014085858004588,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Rewa,125.65625,93.34832768859901,0.7428864675482209,0.09090909090909091,0.014550055966244486,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rewari,25.866666666666667,23.748296974633828,0.9181042644477728,0.18181818181818182,0.008217808134388197,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ri Bhoi,24.114285714285714,25.83633035836465,1.0714118039161888,0.09090909090909091,0.017630441908901902,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Rohtak,32.0,24.522537362795017,0.7663292925633965,0.18181818181818182,0.01008161366771373,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rohtas,72.11764705882354,50.57893004001636,0.7013391604146454,0.2727272727272727,0.024621835907647768,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Rudraprayag,11.620689655172415,9.431761663592743,0.8116352766191457,0.09090909090909091,0.01086264961170349,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Rupnagar,12.5,9.825196321632493,0.7860157056677182,0.18181818181818182,0.008924613511328776,1,Stable + Low Error,Low-priority monitoring; periodic audits.
S.A.S Nagar,33.142857142857146,22.145432216762604,0.6681811444511249,0.09090909090909091,0.010995996133039247,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sabarkantha,43.18181818181818,34.87159888922372,0.8075528163633219,0.2727272727272727,0.009141302659829225,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sagar,107.65714285714286,99.87225453994095,0.9276881392955053,0.2727272727272727,0.012151763485498861,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Saharanpur,124.16216216216216,89.2336239297701,0.7186861309044194,0.2727272727272727,0.020829001007267364,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Saharsa,103.66666666666667,75.90068699105619,0.7321609677523218,0.18181818181818182,0.02601001508336612,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sahebganj,50.205882352941174,39.92779802666893,0.7952812729230839,0.18181818181818182,0.009368871289755195,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Saiha,7.0,6.267375846396959,0.8953394065002314,0.0,0.01296282669707939,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sakti,5.5,3.647512553245973,0.663184100469598,0.1,0.014328008192273478,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Salem,102.55882352941177,71.35153740097732,0.6957132984254587,0.2727272727272727,0.009422197631971902,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Samastipur,178.42424242424244,135.47763429414977,0.7593005998101028,0.2727272727272727,0.022660676881817474,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Samba,7.44,5.965735495309861,0.8018461686166686,0.09090909090909091,0.010007099929177738,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sambalpur,27.103448275862068,18.634347755050555,0.6875268255426563,0.18181818181818182,0.0066487861219099035,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sambhal,71.78787878787878,47.4563994471225,0.6610642388067655,0.36363636363636365,0.030208652987441423,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sangareddy,34.89655172413793,25.480167115938578,0.730162891641348,0.0,0.0056652917383339975,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sangli,57.65714285714286,42.46655629270337,0.736535911902299,0.18181818181818182,0.01424003178980539,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sangrur,25.096774193548388,19.124774227355257,0.7620411324220947,0.18181818181818182,0.007118099706840713,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sant Kabir Nagar,62.84848484848485,48.76289650705315,0.7758802240632352,0.18181818181818182,0.029127138002310926,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sant Ravidas Nagar,47.645161290322584,34.76832695341818,0.7297346889189857,0.18181818181818182,0.012934810198484048,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Saran,222.3783783783784,146.7621566706848,0.6599659451617548,0.18181818181818182,0.025625890858592074,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sarangarh-Bilaigarh,2.6153846153846154,1.7097008285302209,0.6537091400704309,0.45454545454545453,0.02031726127140957,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Satara,49.0,38.0374615983833,0.7762747264817761,0.2727272727272727,0.011201365880778977,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Satna,138.96969696969697,98.86148290932272,0.7113887780166102,0.2727272727272727,0.014906982461129143,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sawai Madhopur,57.84848484848485,38.94075725711527,0.6731508588070142,0.18181818181818182,0.025845031233485246,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sehore,36.0625,28.782765340480424,0.7981356073395436,0.7272727272727273,0.01628804055285302,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Senapati,20.266666666666666,11.779389754503658,0.5812198891738045,0.09090909090909091,0.013052787381618263,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Seoni,64.62068965517241,41.51025156779558,0.6423678204095213,0.2727272727272727,0.0151938313860706,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sepahijala,14.8,12.993588162371983,0.8779451460468944,0.2727272727272727,0.008651210880915517,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Seraikela-Kharsawan,42.21875,31.8866281762687,0.7552717258448778,0.18181818181818182,0.005785721922745541,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Serchhip,2.8,1.3165611772087666,0.4702004202637737,0.0,0.011271772451138196,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Shahdara,5.366666666666666,3.633971261091202,0.6771375019405089,0.09090909090909091,0.031491625705787375,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Shahdol,51.87096774193548,36.89601779368958,0.7113038256108997,0.2727272727272727,0.01514593163146512,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Shaheed Bhagat Singh Nagar,11.964285714285714,9.647422003973462,0.8063516898169526,0.09090909090909091,0.009976842404500941,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Shahjahanpur,101.94594594594595,71.12623595721512,0.6976857715777159,0.09090909090909091,0.030104759934371794,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Shajapur,59.8,54.64518781854572,0.9137991273851493,0.2727272727272727,0.01798013513516667,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Shamator,5.35,7.350438583405826,1.3739137536508248,0.0,0.016249661872780635,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Shamli,70.54285714285714,52.70581107438158,0.7471459649968428,0.2727272727272727,0.02817650106479146,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sheikhpura,39.28125,26.466332081929448,0.6737650171839156,0.18181818181818182,0.05717757058920217,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sheohar,29.29032258064516,23.946041493862953,0.8175410641898765,0.45454545454545453,0.0504254873790287,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Sheopur,39.40625,29.657028079632802,0.7525970646504098,0.36363636363636365,0.016542439625268104,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Shimla,22.5,16.327995843821803,0.7256887041376051,0.0,0.008354508928340656,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Shivamogga,38.8125,33.499578716657744,0.8631131392153207,0.45454545454545453,0.010509792784806227,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Shivpuri,92.25,75.95614336105878,0.8233728277532293,0.2727272727272727,0.015622306054782403,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Shopian,6.814814814814815,4.019539172180706,0.5898236827877925,0.36363636363636365,0.010102400059694013,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Shrawasti,41.0,26.795522013948524,0.6535493173974385,0.18181818181818182,0.010021775659523101,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Siang,3.0833333333333335,1.880924981991251,0.6100297236912069,0.0,0.008060798113175283,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Siddharthnagar,90.60526315789474,63.92120972440666,0.7054911325880465,0.2727272727272727,0.028411313612614474,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Siddipet,24.620689655172413,19.819567879647643,0.8049964544627966,0.0,0.0073021394610206505,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sidhi,73.45161290322581,58.04586618050558,0.7902599260303798,0.2727272727272727,0.01669213587547257,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sikar,105.19444444444444,83.96523751595721,0.7981907976091166,0.09090909090909091,0.014500977244642116,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Simdega,28.178571428571427,18.07198275913744,0.6413377911760341,0.0,0.013678572774390456,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sindhudurg,12.84375,8.699682511819132,0.6773475434465623,0.18181818181818182,0.03238456445950294,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Singrauli,73.12903225806451,52.886508635935925,0.723194427742212,0.2727272727272727,0.016225551005555745,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sirmaur,19.571428571428573,11.24616336695277,0.574621485873336,0.09090909090909091,0.009435668594576318,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sirohi,76.28571428571429,57.73956306430749,0.756885658136431,0.18181818181818182,0.02308576883349813,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sirsa,38.3448275862069,28.37916220205664,0.7401040502141903,0.18181818181818182,0.010178433620751588,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sitamarhi,157.33333333333334,112.73899636245218,0.7165614175534044,0.18181818181818182,0.021152201034927716,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sitapur,148.2972972972973,103.76759954202811,0.6997268421777202,0.18181818181818182,0.021707382924857757,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sivaganga,48.375,31.375714874261707,0.6485935891186174,0.2727272727272727,0.010536938044561505,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sivasagar,24.333333333333332,19.464176495980162,0.7998976641854904,0.0,0.012247559187604111,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Siwan,146.05714285714285,99.51143678201099,0.6813185225638769,0.18181818181818182,0.023005241590831314,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Solan,14.714285714285714,9.583385093027927,0.6512980159867612,0.18181818181818182,0.005783933562874748,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Solapur,95.10810810810811,79.69099481531558,0.8378990645455169,0.2727272727272727,0.010511951665108946,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sonbhadra,47.7,26.022735417720597,0.5455500087458082,0.18181818181818182,0.030730535901869915,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sonipat,42.5,35.467386200155325,0.8345267341016659,0.0,0.008417082599641404,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sonitpur,65.89189189189189,49.4614236797975,0.7506450681397595,0.18181818181818182,0.019049465927215296,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
South 24 Parganas,417.42857142857144,371.52747390407916,0.8900384385086666,0.0,0.019042838564808415,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
South Andaman,2.6315789473684212,1.2115429242540035,0.46038631104157446,0.36363636363636365,0.011817990476408887,0,Stable + Low Error,Low-priority monitoring; periodic audits.
South Delhi,105.21621621621621,68.32119206575133,0.6493408955583801,0.2727272727272727,0.012486273260768531,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
South East Delhi,1.0,0.1,0.0,0.14285714285714285,0.07951912967191323,3,Mixed / Moderate,Review specific districts for targeted actions.
South Garo Hills,20.413793103448278,17.538767755581816,0.8591626096063462,0.0,0.01930037640448888,1,Stable + Low Error,Low-priority monitoring; periodic audits.
South Goa,11.689655172413794,6.414845774094551,0.5487626177959524,0.0,0.01016609861537692,1,Stable + Low Error,Low-priority monitoring; periodic audits.
South Salmara Mankachar,14.533333333333333,7.6236172667497595,0.5245608210705411,0.0,0.005469705195774355,1,Stable + Low Error,Low-priority monitoring; periodic audits.
South Sikkim,5.2,3.24037034920393,0.6231481439578427,0.0,0.009032473582786122,1,Stable + Low Error,Low-priority monitoring; periodic audits.
South Tripura,20.53846153846154,22.493075857660322,1.0951684873983032,0.2727272727272727,0.00869815336500837,0,Stable + Low Error,Low-priority monitoring; periodic audits.
South West Delhi,71.94444444444444,45.45575207633679,0.6318174033688723,0.18181818181818182,0.008515847509490223,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
South West Garo Hills,12.482758620689655,10.692523054035643,0.8565833385143445,0.0,0.016782177030559592,1,Stable + Low Error,Low-priority monitoring; periodic audits.
South West Khasi Hills,8.970588235294118,6.36508132309041,0.7095500490522926,0.0,0.009699167647701032,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sri Muktsar Sahib,17.296296296296298,11.951230431713249,0.6909704960119947,0.18181818181818182,0.007299831677361171,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sri Potti Sriramulu Nellore,70.28571428571429,40.52709437094227,0.5766050012043895,0.2727272727272727,0.00436586982422699,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sri Sathya Sai,11.037037037037036,5.767825089910951,0.5225881792398852,0.36363636363636365,0.010754589412292565,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Sribhumi,1.7894736842105263,1.134261745631201,0.6338521516161655,0.09090909090909091,0.038843503817013784,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Srikakulam,44.41935483870968,26.4962565828312,0.5965025083872736,0.36363636363636365,0.007718925455104574,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Srinagar,39.67741935483871,24.419100579633962,0.6154407463004669,0.09090909090909091,0.008875900450949874,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Subarnapur,23.620689655172413,12.599358807674777,0.5334035115432114,0.0,0.008962221474010624,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Sukma,11.89655172413793,7.843763799469736,0.6593308700449326,0.36363636363636365,0.011840303621904675,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Sultanpur,111.48571428571428,74.23387978250244,0.6658600185454332,0.09090909090909091,0.025978095102721924,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Sundargarh,53.03333333333333,35.45320697845925,0.6685079882675816,0.18181818181818182,0.012853238259276856,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Supaul,126.87878787878788,100.83704601229077,0.7947510194361999,0.09090909090909091,0.024562177193696164,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Surajpur,32.535714285714285,23.028938546576793,0.7078049168873016,0.2727272727272727,0.010201917176613036,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Surat,120.5945945945946,91.38424963351771,0.7577806446463732,0.18181818181818182,0.018206571579193597,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Surendranagar,59.96875,51.805146322386456,0.8638690371488915,0.09090909090909091,0.010707472021796395,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Surguja,39.96774193548387,28.78713123482753,0.7202591349938059,0.09090909090909091,0.012479941229914348,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Suryapet,26.633333333333333,18.231241343351808,0.6845272093617252,0.0,0.0083950279045189,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tamenglong,12.714285714285714,8.489021855519756,0.6676758762243209,0.09090909090909091,0.014616718199898232,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tamulpur District,1.6,0.8944271909999159,0.5590169940255617,0.0,0.06993516146456351,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tapi,25.344827586206897,20.63505315523107,0.814172165276313,0.0,0.007126251161997208,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tarn Taran,32.7,21.24755564034732,0.6497723437216375,0.0,0.006454977967047234,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tawang,2.0588235294117645,1.4348601079588783,0.6969320520986596,0.125,0.011319406110000058,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tehri Garhwal,28.566666666666666,16.91292779020775,0.5920511478278541,0.2727272727272727,0.007473149659539282,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Tenkasi,15.03448275862069,7.476070198691525,0.4972615498798936,0.2727272727272727,0.01101655135131528,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Thane,293.86842105263156,186.76725956678862,0.6355472251736203,0.18181818181818182,0.02820868944070719,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Thanjavur,79.06060606060606,50.81519174539453,0.6427371895656608,0.2727272727272727,0.006292959581266377,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
The Dangs,11.814814814814815,8.147850292406236,0.6896299619948224,0.0,0.02489069765739288,1,Stable + Low Error,Low-priority monitoring; periodic audits.
The Nilgiris,20.285714285714285,14.3858395984517,0.7091611069309702,0.09090909090909091,0.011335107599334674,1,Stable + Low Error,Low-priority monitoring; periodic audits.
